uid,group,day,hk_stepcount,hk_activeenergyburned,hk_appleexercisetime,hk_distancewalkingrunning,hk_workout_count,week
P9,treatment,-10,491.0,,,0.205827565,0,-1
P9,treatment,-9,2570.0,189.728,8.0,1.0463146917996815,0,-1
P9,treatment,-8,471.0,,,0.1955287831440821,0,-1
P9,treatment,-7,371.0,,,0.1557359748115748,0,-1
P9,treatment,-6,1088.0905859544498,90.159,4.0,0.4487352601085518,0,0
P9,treatment,-5,317.0,,,0.1333006444769671,0,0
P9,treatment,-4,501.0,,,0.2162664658304031,0,0
P9,treatment,-3,2198.0,103.37299999999998,7.0,0.8799046216471147,0,0
P9,treatment,-2,287.0,,,0.1208021333693518,0,0
P9,treatment,-1,1131.0,,,0.4744477678101963,0,0
P9,treatment,0,199.0,,,0.081039925,0,0
P9,treatment,1,4323.0,202.93899999999817,35.0,1.724520082012591,2,1
P9,treatment,2,2658.0,143.13100000000003,4.0,1.0735797414767558,0,1
P9,treatment,3,6585.999999999999,479.1729999999994,44.0,2.645256762138616,1,1
P9,treatment,4,1564.0376554905772,154.45899999999995,4.0,0.6290802085264785,0,1
P9,treatment,5,5041.0,268.4029999999998,43.0,1.955078527977962,1,1
P9,treatment,6,3536.181874464254,288.447,13.0,1.410844490644233,0,1
P9,treatment,7,7023.0,405.1429999999992,54.0,2.778804759632145,1,1
P9,treatment,8,1858.0090866230512,149.47100000000003,5.0,0.7534873839183798,0,2
P9,treatment,9,4993.0,347.1369999999991,42.0,1.937296863,1,2
P9,treatment,10,3040.0,346.45399999999984,13.0,1.205921448256008,0,2
P9,treatment,11,2942.1665696097043,325.99200000000013,5.0,1.1762391499591118,0,2
P9,treatment,12,7707.0,543.9780000000005,58.0,3.063145842489536,1,2
P9,treatment,13,3155.0,302.938,10.0,1.269650488977641,0,2
P9,treatment,14,5050.0,348.21199999999925,31.0,2.105836174341857,1,2
P9,treatment,15,5648.0,401.6690000000001,32.0,2.303033670382418,1,3
P9,treatment,16,4999.0,394.65500000000026,33.0,1.9400583901817805,1,3
P9,treatment,17,5834.0,330.64000000000004,51.0,2.3283226626498075,1,3
P9,treatment,18,6084.0,436.4720000000002,48.0,2.5404748791541856,1,3
P9,treatment,19,3230.2595041327463,274.66200000000003,14.0,1.3411509122310783,0,3
P9,treatment,20,6165.999999999999,370.0449999999999,42.0,2.441883297413768,1,3
P9,treatment,21,5596.194661222801,318.8290000000017,41.0,2.245856011,1,3
P9,treatment,22,1977.0,182.789,2.0,0.8146569070643479,0,4
P9,treatment,23,1225.0,106.982,1.0,0.4975735323619371,0,4
P9,treatment,24,4508.0,193.74299999999909,44.0,1.7926203477367535,1,4
P9,treatment,25,559.0,,,0.2306117179495236,0,4
P9,treatment,26,2856.2308803783662,225.249,15.0,1.1649068936305391,0,4
P9,treatment,27,3319.0,265.05900000000054,19.0,1.359911808018215,0,4
P9,treatment,28,5930.0,376.8019999999997,38.0,2.408234704,1,4
P9,treatment,29,4919.999999999999,257.0530000000001,36.0,1.9679006352534536,1,5
P9,treatment,30,6637.0,427.1929999999984,50.0,2.5580766725338164,1,5
P9,treatment,31,4138.0,291.67799999999994,13.0,1.6592527415208922,0,5
P9,treatment,32,6122.0,429.3490000000001,42.0,2.4282806399645023,1,5
P9,treatment,33,1677.0,160.21200000000002,3.0,0.6685629889312742,0,5
P9,treatment,34,4089.7617138635073,367.2100000000001,26.0,1.644557209,1,5
P9,treatment,35,1942.1292099712064,244.7069999999999,9.0,0.7912879033849599,0,5
P10,treatment,-89,2460.6688666439427,272.47209968849137,1.0,1.1302920521666049,0,-12
P10,treatment,-88,3754.3311333560578,396.5787955876153,,1.742840385454692,0,-12
P10,treatment,-87,3327.0,306.9671047238931,,1.5478580343222337,0,-12
P10,treatment,-86,5460.673495143765,455.03453846320326,1.0,2.498517767221615,0,-12
P10,treatment,-85,4593.619997857953,411.3982067321635,2.0,2.147178933831712,0,-12
P10,treatment,-84,3048.571242,293.7252548046333,2.0,1.3887398521317889,0,-12
P10,treatment,-83,4523.0,348.2309999999999,1.0,2.0620628891050963,0,-11
P10,treatment,-82,4932.0,426.24716820037264,3.0,2.276105138694216,0,-11
P10,treatment,-81,4390.0,394.6678362262605,1.0,2.029723998,0,-11
P10,treatment,-80,3860.0,353.22799557336714,4.0,1.7899532400857845,0,-11
P10,treatment,-79,3744.0,389.77300000000014,3.0,1.753506662878724,0,-11
P10,treatment,-78,2997.0,233.08326530159195,,1.3683217209696623,0,-11
P10,treatment,-77,2938.0,284.51476938011643,,1.3406715071377986,0,-11
P10,treatment,-76,2249.0,284.9766543337736,,1.0475227941197127,0,-10
P10,treatment,-75,2330.0,230.37426271987545,,1.070396890897462,0,-10
P10,treatment,-74,2211.0,247.7409321220296,1.0,1.0247053528858243,0,-10
P10,treatment,-73,4330.929298576219,376.27332328421215,4.0,1.9681290344965128,0,-10
P10,treatment,-72,4343.070701423781,338.2804374394297,2.0,1.967304037633283,0,-10
P10,treatment,-71,4866.0,388.5229439274789,,2.229017406,0,-10
P10,treatment,-70,4157.0,306.5530913235715,1.0,1.874983642287212,0,-10
P10,treatment,-69,5339.0,384.2982984791412,2.0,2.437010009470352,0,-9
P10,treatment,-68,3715.523412922279,344.78458206053614,2.0,1.7324885432860633,0,-9
P10,treatment,-67,3147.476587,296.4287903973494,1.0,1.471101320946682,0,-9
P10,treatment,-66,3338.0,311.7841189590261,3.0,1.5627558691242416,0,-9
P10,treatment,-65,3383.0,298.8004706931315,5.0,1.559393108,0,-9
P10,treatment,-64,2422.397771319883,285.42890976011506,,1.1114396028349425,0,-9
P10,treatment,-63,4816.836936898189,388.72975725601054,2.0,2.174825980478696,0,-9
P10,treatment,-62,2184.0,238.8995010778328,2.0,1.0304535918159514,0,-8
P10,treatment,-61,2678.0,296.37189148477864,,1.241546226283892,0,-8
P10,treatment,-60,4956.0,397.6087740320171,8.0,2.2678470822145296,0,-8
P10,treatment,-59,3128.0,343.8192259679828,1.0,1.4359249378642522,0,-8
P10,treatment,-58,3815.131456574211,326.3956168491764,2.0,1.7531633449214052,0,-8
P10,treatment,-57,3836.523418,334.44237333198834,2.0,1.774319386370737,0,-8
P10,treatment,-56,5163.0,412.5790098188356,2.0,2.463862052051621,0,-8
P10,treatment,-55,5457.0,378.2947603529065,1.0,2.462030548514428,0,-7
P10,treatment,-54,2522.0,314.57988797470915,1.0,1.1697027640277091,0,-7
P10,treatment,-53,1491.0,176.9869640550663,,0.6983407309584289,0,-7
P10,treatment,-52,2058.0,206.3397095761792,,0.9389252335276292,0,-7
P10,treatment,-51,3937.0,348.9286780411392,3.0,1.812697128,0,-7
P10,treatment,-50,2678.0,309.64163170031185,,1.243318514381232,0,-7
P10,treatment,-49,4998.0,358.3150926168928,2.0,2.2678460499143887,0,-7
P10,treatment,-48,1992.866461394816,179.19172899578737,1.0,0.9203290197612216,0,-6
P10,treatment,-47,5378.357526448289,443.9772363470765,3.0,2.478709277336313,0,-6
P10,treatment,-46,4744.889527358091,429.6933103399315,2.0,2.195490991798954,0,-6
P10,treatment,-45,3669.262907097616,350.8936081,3.0,1.6646815101399726,0,-6
P10,treatment,-44,3515.4343812475586,338.19239191233066,2.0,1.6298574353951962,0,-6
P10,treatment,-43,1812.1272754817453,181.9516330214238,1.0,0.8201695922988566,0,-6
P10,treatment,-42,5269.348565890654,424.31320059096095,2.0,2.4102705984299724,0,-6
P10,treatment,-41,1530.6514341093466,189.85829786485425,,0.7204075709078828,0,-5
P10,treatment,-40,2769.0,300.09890851614426,1.0,1.299306951876381,0,-5
P10,treatment,-39,4125.0,344.2780300637358,4.0,1.9244878482288328,0,-5
P10,treatment,-38,2835.0,262.32894522585497,2.0,1.3166646780497084,0,-5
P10,treatment,-37,3752.0,380.3531676982776,1.0,1.696484571830433,0,-5
P10,treatment,-36,3346.615873,373.7874009446234,,1.5434338543277828,0,-5
P10,treatment,-35,4498.0,427.4817108225067,4.0,2.042369685551232,0,-5
P10,treatment,-34,3607.477874494103,332.7087052516183,3.0,1.642847460945047,0,-4
P10,treatment,-33,5053.0,439.9163322,7.0,2.367288420933657,0,-4
P10,treatment,-32,4165.0,324.1608391326745,2.0,1.9243799942187672,0,-4
P10,treatment,-31,3423.0,320.21996738093105,2.0,1.5813904505106982,0,-4
P10,treatment,-30,4180.0,368.1808613129321,1.0,1.9051612810850247,0,-4
P10,treatment,-29,4017.93580700812,363.3950411834504,2.0,1.8522940504786745,0,-4
P10,treatment,-28,3956.3189155789673,413.6021096466588,4.0,1.813428023181816,0,-4
P10,treatment,-27,5635.0,378.6271990815621,4.0,2.5496652756018268,0,-3
P10,treatment,-26,4065.0,387.2656192758608,2.0,1.889291280028755,0,-3
P10,treatment,-25,3027.0,328.38179957788134,1.0,1.3962177139789749,0,-3
P10,treatment,-24,2487.0,222.88957679946904,1.0,1.171079618538546,0,-3
P10,treatment,-23,2613.4692297695187,258.2621413375664,,1.2009517366519686,0,-3
P10,treatment,-22,3622.0,322.79143572407287,2.0,1.6776109398718868,0,-3
P10,treatment,-21,1671.0,112.92908168742856,,0.7519388114136851,0,-3
P10,treatment,-20,5343.664069406941,412.6855032522302,1.0,2.4615201706838428,0,-2
P10,treatment,-19,4334.335930593058,347.46032806900035,3.0,1.9833226315388108,0,-2
P10,treatment,-18,2369.0,220.7251643648198,,1.070487904260926,0,-2
P10,treatment,-17,1825.0,79.73800000000003,,0.8415369021330013,0,-2
P10,treatment,-16,3070.0,271.003,1.0,1.395199813223962,0,-2
P10,treatment,-15,3834.0,316.2030000000001,4.0,1.7434235111622365,0,-2
P10,treatment,-14,4503.600639800356,326.46336142049194,2.0,2.060156046890313,0,-2
P10,treatment,-13,2316.0,97.20481556075764,,1.0652600088025306,0,-1
P10,treatment,-12,639.0,85.37682301875061,,0.2860485772250074,0,-1
P10,treatment,-11,3773.0,354.8992237881985,2.0,1.7576232006897965,0,-1
P10,treatment,-10,5086.375322088782,387.4527711387088,3.0,2.3336789960764444,0,-1
P10,treatment,-9,4872.624677911218,450.5784218853133,,2.2300765884197937,0,-1
P10,treatment,-8,4178.0,361.1309477594469,3.0,1.8950900614860493,0,-1
P10,treatment,-7,7381.0,491.6927746027434,4.0,3.365533209079397,0,-1
P10,treatment,-6,4826.163740464224,398.5901881423568,3.0,2.2165579528075425,0,0
P10,treatment,-5,3125.836259535776,277.19367268323333,1.0,1.436664783931088,0,0
P10,treatment,-4,3247.0,313.853,,1.4907739402389772,0,0
P10,treatment,-3,3657.369574936027,311.03302065423605,1.0,1.677465783043404,0,0
P10,treatment,-2,3303.630425063973,333.9329793457637,1.0,1.5360806703639112,0,0
P10,treatment,-1,3129.0,311.47199999999987,1.0,1.4628234196717107,0,0
P10,treatment,0,5660.0,442.0330945985259,2.0,2.5881934659586734,0,0
P10,treatment,1,6165.484792854141,519.1667057982229,21.0,2.766929920519849,1,1
P10,treatment,2,5018.515207145859,426.9065511625988,4.0,2.3305014540543167,0,1
P10,treatment,3,8020.809680946564,564.8926484406599,45.0,3.8979146355561367,2,1
P10,treatment,4,4300.0,374.409,5.0,2.021984975,0,1
P10,treatment,5,3569.0,506.7862493376899,45.0,1.638622537708978,1,1
P10,treatment,6,4716.0,418.03969418076497,1.0,2.123907507866457,0,1
P10,treatment,7,6177.950230632127,469.8638261,30.0,2.888147309582898,1,1
P10,treatment,8,5148.667181188913,621.8039553609359,59.0,2.4252842196299493,2,2
P10,treatment,9,4021.0,596.0818846871869,45.0,1.885931006452246,2,2
P10,treatment,10,7260.0,569.6053902913042,51.0,3.3562962274542727,2,2
P10,treatment,11,3363.0,519.5920000000028,43.0,1.5342398874056369,1,2
P10,treatment,12,4009.0,517.3330000000042,31.0,1.8758439819408703,1,2
P10,treatment,13,3419.0,414.81334250326427,23.0,1.5702409417448029,1,2
P10,treatment,14,8370.0,691.1196575,59.0,3.803763306879252,2,2
P10,treatment,15,4380.0,686.9110000000122,76.0,2.006411541319736,2,3
P10,treatment,16,5710.0,496.59494273226926,39.0,2.6133223501920364,1,3
P10,treatment,17,3073.0,528.9950572677418,57.0,1.4348947394450244,2,3
P10,treatment,18,5442.0,486.4017598085064,35.0,2.4760440266492085,1,3
P10,treatment,19,7367.0,832.7345927175163,82.0,3.5181536293416333,3,3
P10,treatment,20,6136.826201505035,457.68666942328906,23.0,2.923720166876237,1,3
P10,treatment,21,5344.322094281528,596.9760124792699,61.0,2.4327966690624825,2,3
P10,treatment,22,4459.0,610.0887042398106,57.0,2.025823554294897,3,4
P10,treatment,23,7630.0,728.4802613316406,75.0,3.619894158672479,2,4
P10,treatment,24,5489.0,724.5270000000063,60.0,2.5589632549563284,3,4
P10,treatment,25,6926.0,540.0135490283814,41.0,3.159540802623454,1,4
P10,treatment,26,3474.0,597.8502162564045,61.0,1.5803541729558956,2,4
P10,treatment,27,5695.396206307048,463.6680076641161,39.0,2.560775465325364,1,4
P10,treatment,28,4515.603793692952,582.9418120539517,68.0,2.1188812795623737,2,4
P10,treatment,29,6196.0,814.6405604787886,92.0,2.8324929966497465,3,5
P10,treatment,30,4907.0,502.49918165980296,31.0,2.2634047684471583,1,5
P10,treatment,31,6654.0,692.4569758308949,79.0,3.191935467672403,2,5
P10,treatment,32,4822.0,586.5590188074974,64.0,2.243899993698898,2,5
P10,treatment,33,3797.0,528.8596782202263,38.0,1.736443189047126,1,5
P10,treatment,34,7186.0,631.6537269468334,37.0,3.307836839553068,1,5
P10,treatment,35,6607.504097508636,657.4573862980033,81.0,3.114226317918505,2,5
P10,treatment,36,8840.161441161734,508.2774960694443,42.0,4.127708993596468,1,6
P10,treatment,37,4507.985894327285,613.0983907,65.0,2.071425324638556,1,6
P10,treatment,38,3628.0,532.9180000000047,51.0,1.677315651202936,1,6
P10,treatment,39,6133.0,477.9388504599726,41.0,2.866469460968584,1,6
P10,treatment,40,4399.0,504.4254396384697,36.0,2.0044112387107496,1,6
P10,treatment,41,6394.0,625.7776668059887,80.0,2.905230334608736,2,6
P10,treatment,42,5921.0,638.1947075587625,46.0,2.7042050388294525,1,6
P10,treatment,43,7215.0,558.8862278195652,45.0,3.302299275498524,1,7
P10,treatment,44,5046.794084851748,635.6144520876836,65.0,2.3546450548158173,2,7
P10,treatment,45,3862.205915148252,336.0936556295975,3.0,1.8261614607455323,0,7
P10,treatment,46,5749.0,493.2661994406912,31.0,2.6591007944618785,1,7
P10,treatment,47,3049.0,457.9386452811772,36.0,1.4101724349973837,1,7
P10,treatment,48,6381.080247074286,509.8107525629604,32.0,2.9101141564316486,1,7
P10,treatment,49,7151.0,671.2418090971528,43.0,3.301192659504179,1,7
P10,treatment,50,6769.0,616.1436831911433,70.0,3.034673782895375,1,8
P10,treatment,51,3779.0,564.5549104269196,57.0,1.7053160714336304,1,8
P10,treatment,52,4188.0,395.06561541675126,4.0,1.9511700149676896,0,8
P10,treatment,53,5147.462407627919,590.9112947873384,31.0,2.380643452355369,1,8
P10,treatment,54,3881.931863,390.1945743800663,1.0,1.7731634253654778,0,8
P10,treatment,55,3896.0,457.5323135527423,33.0,1.7893858096352917,1,8
P10,treatment,56,5529.0,575.4632018631162,49.0,2.5084221780669487,1,8
P10,treatment,57,5487.0,444.2730000000051,45.0,2.5448770290086524,1,9
P10,treatment,58,2443.0,453.31950130155343,43.0,1.122174389686461,3,9
P10,treatment,59,2554.0,302.0164986984519,,1.1644107670646664,0,9
P10,treatment,60,3951.0,460.2914558222567,34.0,1.807719624819865,1,9
P10,treatment,61,4859.0,463.1295441777475,2.0,2.2505948405181657,0,9
P10,treatment,62,6457.0,575.9538105030637,50.0,2.901062884984542,1,9
P10,treatment,63,5336.0,579.9150643816162,33.0,2.4660325430232803,1,9
P10,treatment,64,7655.0,808.7874667996535,154.0,3.518370367433487,2,10
P10,treatment,65,4410.0,485.2464260493807,23.0,2.039244297601871,1,10
P10,treatment,66,3356.0,369.0464755654922,,1.5280176960447602,0,10
P10,treatment,67,6141.0,541.0691087048449,43.0,2.8368463433038142,1,10
P10,treatment,68,6802.0,504.5226479959893,15.0,3.097966779,0,10
P10,treatment,69,6480.584208298098,852.5402059,95.0,2.931188360547728,2,10
P10,treatment,70,5021.890319372341,277.18579407065096,34.0,2.271186559504914,1,10
P10,treatment,71,,,,,1,11
P10,treatment,72,,,,,0,11
P10,treatment,73,,,,,0,11
P10,treatment,74,,,,,0,11
P10,treatment,75,,,,,0,11
P10,treatment,76,,,,,0,11
P10,treatment,77,,,,,0,11
P11,treatment,-89,7004.829087323262,866.3580000000254,62.0,3.309115109428887,2,-12
P11,treatment,-88,6453.627779735267,811.2030000000038,55.0,3.1296142269322607,1,-12
P11,treatment,-87,3580.0,474.123,6.0,1.727995558668221,0,-12
P11,treatment,-86,4188.0,516.3420000000001,4.0,1.9585659102602897,0,-12
P11,treatment,-85,4954.907400008422,526.7140000000003,9.0,2.3301187244910646,0,-12
P11,treatment,-84,7837.0,144.09000000000006,16.0,3.5302526323543124,0,-12
P11,treatment,-83,5550.603366341697,277.209,24.0,2.6099389074668955,0,-11
P11,treatment,-82,4318.075211960274,820.2560000000018,57.0,2.041597987537447,1,-11
P11,treatment,-81,5057.0,529.3300000000007,25.0,2.315458707968327,0,-11
P11,treatment,-80,3134.0,430.8370000000001,7.0,1.474607429,0,-11
P11,treatment,-79,5304.472349077485,483.61900000000026,6.0,2.40926291,0,-11
P11,treatment,-78,3817.0,426.55399999999975,2.0,1.7574243193327046,0,-11
P11,treatment,-77,5863.0,498.508,20.0,2.7303368054869805,0,-11
P11,treatment,-76,2940.0,242.009,11.0,1.3803043895734983,0,-10
P11,treatment,-75,5584.0,570.9509999999999,21.0,2.6421340386287264,0,-10
P11,treatment,-74,5522.0,521.5950000000001,23.0,2.6158795482826487,2,-10
P11,treatment,-73,2277.0,360.8360000000002,2.0,1.0586648261157885,0,-10
P11,treatment,-72,5918.0,579.5409999999998,24.0,2.807505119788105,0,-10
P11,treatment,-71,6192.438712314053,584.8810000000007,19.0,2.928438462382964,0,-10
P11,treatment,-70,4401.403350308218,422.5263313281277,9.0,2.068353217792136,0,-10
P11,treatment,-69,6051.028241757329,378.9316686718725,19.0,2.9125874455326777,0,-9
P11,treatment,-68,1705.6637090056424,226.67299999999992,2.0,0.7789371418654251,0,-9
P11,treatment,-67,576.0,,,0.2322685516587783,0,-9
P11,treatment,-66,2916.0,403.1380000000004,5.0,1.355506735467657,0,-9
P11,treatment,-65,4227.0,498.5110000000025,31.0,2.0620043102717487,1,-9
P11,treatment,-64,1566.0,360.9590000000001,5.0,0.7326173226487114,0,-9
P11,treatment,-63,5559.0,384.33899999999977,15.0,2.5558147016335897,0,-9
P11,treatment,-62,5287.0,500.39900000000017,17.0,2.4430312470256386,0,-8
P11,treatment,-61,4017.677797637515,454.968,4.0,1.8805905388495567,0,-8
P11,treatment,-60,5272.436622099005,529.91,24.0,2.485087267818846,0,-8
P11,treatment,-59,4942.0,487.55600000000015,8.0,2.2402362709074466,0,-8
P11,treatment,-58,5808.796210430253,589.5680000000003,22.0,2.7411798674488868,0,-8
P11,treatment,-57,4553.0,554.2851462172902,17.0,2.149639500067344,0,-8
P11,treatment,-56,4809.412286705847,439.4498537827097,16.0,2.179995622325837,0,-8
P11,treatment,-55,4789.749724441066,344.26300000000015,6.0,2.238197966062104,0,-7
P11,treatment,-54,3319.860156256247,448.486,6.0,1.5565000728452614,0,-7
P11,treatment,-53,4215.0,450.41300000000007,4.0,1.9723578505178072,0,-7
P11,treatment,-52,4064.0,460.9330000000002,7.0,1.8561610170265408,0,-7
P11,treatment,-51,6395.702503347485,557.3409999999997,12.0,2.9656619477029267,0,-7
P11,treatment,-50,5177.951582930793,515.7299999999999,3.0,2.426304396326532,0,-7
P11,treatment,-49,10424.798125968186,742.3030000000001,64.0,5.099082029211815,0,-7
P11,treatment,-48,6864.523486653492,444.27699999999993,20.0,3.219649933342937,0,-6
P11,treatment,-47,5310.687085949404,828.1310000000034,57.0,2.416298173531965,1,-6
P11,treatment,-46,9016.353159009655,933.0720000000003,71.0,4.166232802174006,1,-6
P11,treatment,-45,7579.340121857869,604.2680000000003,19.0,3.557495483797179,0,-6
P11,treatment,-44,6583.923248946787,584.0390000000009,16.0,3.037789399558907,0,-6
P11,treatment,-43,7644.258583888523,713.3750000000003,33.0,3.795260639407498,0,-6
P11,treatment,-42,7677.976983103968,524.3250000000004,19.0,3.572123852002668,0,-6
P11,treatment,-41,12327.412102483771,849.9429982702264,83.0,5.800928491874221,0,-5
P11,treatment,-40,13340.0,565.4520017297673,98.0,5.796646844160396,2,-5
P11,treatment,-39,21471.485245986936,1009.6814359725744,61.0,9.454447708701082,3,-5
P11,treatment,-38,25618.0,1246.7545640274072,87.0,11.190127281523168,3,-5
P11,treatment,-37,5471.060942818787,512.8399999999992,31.0,2.5074983123637398,1,-5
P11,treatment,-36,13244.939057181213,748.4200000000056,58.0,5.921631867182831,1,-5
P11,treatment,-35,11720.0,654.447,38.0,5.286510533130623,0,-5
P11,treatment,-34,14546.940284899758,809.2716043381357,90.0,6.503355345798263,2,-4
P11,treatment,-33,8804.431714917038,641.7853956618718,15.0,3.881003680919447,0,-4
P11,treatment,-32,14668.0,854.0980000000009,39.0,6.496511139573888,1,-4
P11,treatment,-31,16150.864564917954,821.1990000000001,17.0,7.053183977653203,0,-4
P11,treatment,-30,16761.0,952.8579999999828,70.0,7.322935870633877,2,-4
P11,treatment,-29,6364.0,584.6589999999998,17.0,2.896038827762391,0,-4
P11,treatment,-28,21907.0,1027.2580000000137,115.0,9.815741642,2,-4
P11,treatment,-27,4146.803457052909,431.49817985430207,3.0,1.8731279091362905,0,-3
P11,treatment,-26,7242.016693705844,673.0388201456983,14.0,3.2892495735905003,0,-3
P11,treatment,-25,5862.0,506.3529999999999,18.0,2.7664688227736103,0,-3
P11,treatment,-24,4752.959342,414.97100000000034,,2.151600913094743,0,-3
P11,treatment,-23,4373.0,483.917,7.0,2.026207873671975,0,-3
P11,treatment,-22,2614.0,385.58900000000006,,1.208834029316944,0,-3
P11,treatment,-21,12608.0,643.6600000000001,67.0,5.862619129609764,2,-3
